Date,Close,High,Low,Open,Volume,Return,SMA20,SMA50,SMA200,RSI,MACD,Signal_Line,Target,Label_ternary,Signal,Market_Return,Strategy_Return_raw,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return
2015-12-04,7781.89990234375,7821.39990234375,7775.7001953125,7817.60009765625,152500.0,-0.0104588545515246,7873.044995117188,8001.8440234375,8291.27349609375,51.530486121305564,-42.46891489013342,-47.399167678845686,0,-1,-1,-0.010458854551524621,0.010458854551524621,0.010458854551524621,0.9420559268255806,1.0445335009120036
2015-12-07,7765.39990234375,7825.39990234375,7746.0498046875,7816.5498046875,137600.0,-0.0021203048364873,7859.30498046875,7997.5140234375,8287.272746582032,46.64547943985573,-48.60588285440372,-47.64051071395729,0,-1,-1,-0.0021203048364873966,0.0021203048364873966,0.0021203048364873966,0.9400584810876907,1.0467482303458604
2015-12-08,7701.7001953125,7771.25,7685.4501953125,7738.5,135100.0,-0.0082030169511326,7846.61748046875,7992.006025390625,8282.644245605468,39.49913492981306,-57.94159355420925,-49.70072728200769,0,1,1,-0.00820301695113268,0.00820301695113268,0.00770301695113268,0.9323471654322724,1.0548113497077827
2015-12-09,7612.5,7702.85009765625,7606.89990234375,7695.5,140000.0,-0.0115818836166577,7829.527490234375,7988.016025390625,8277.148996582031,40.53626513920241,-71.71127884475027,-54.102837594556206,1,-1,-1,-0.011581883616657795,-0.011581883616657795,-0.012081883616657796,0.921548829071915,1.0420672417430834
2015-12-10,7683.2998046875,7691.9501953125,7610.0,7643.2998046875,140800.0,0.009300466954023,7817.932470703125,7984.763017578125,8271.53799560547,36.49069273704189,-76.0344235976554,-58.48915479517605,0,1,1,0.00930046695402309,-0.00930046695402309,-0.00980046695402309,0.9301196635032171,1.0318544961765104
2015-12-11,7610.4501953125,7703.0498046875,7575.2998046875,7699.60009765625,167800.0,-0.0094815523573029,7809.2874755859375,7979.602021484375,8265.543498535157,31.045909925088,-84.3663785126364,-63.66459953866812,1,1,1,-0.00948155235730297,-0.00948155235730297,-0.00948155235730297,0.9213006852151543,1.0220709137458943
2015-12-14,7650.0498046875,7663.9501953125,7551.0498046875,7558.2001953125,148900.0,0.0052033202187422,7803.677465820312,7976.689013671875,8259.448249511719,35.385144478437496,-86.77388000855899,-68.2864556326463,1,1,1,0.005203320218742258,0.005203320218742258,0.005203320218742258,0.9260945076980754,1.0273890759963766
2015-12-15,7700.89990234375,7705.0,7625.10009765625,7659.14990234375,134300.0,0.0066470283141284,7798.392456054687,7973.841015625,8253.47625,40.85627968496362,-83.61480495719115,-71.35212549755526,1,1,1,0.006647028314128445,0.006647028314128445,0.006647028314128445,0.9322502841123034,1.0342181602741507
2015-12-16,7750.89990234375,7776.60009765625,7715.75,7725.25,154300.0,0.0064927476832652,7794.0599609375,7969.881015625,8248.062751464844,40.67368467220715,-76.19826689749061,-72.32135377754233,1,-1,-1,0.006492747683265243,0.006492747683265243,0.005992747683265243,0.9383031499846969,1.0404159687581245
2015-12-17,7844.35009765625,7852.89990234375,7737.5498046875,7783.0498046875,175900.0,0.0120566897379543,7799.687475585937,7967.75001953125,8243.509750976562,43.41742937873417,-62.06451617738367,-70.2699862575106,0,1,1,0.012056689737954374,-0.012056689737954374,-0.012556689737954374,0.9496159799442077,1.0273517882400156
2015-12-18,7761.9501953125,7836.14990234375,7753.35009765625,7828.89990234375,191400.0,-0.0105043631808796,7795.647485351563,7960.60302734375,8238.50900390625,39.45863682642948,-56.856988407827885,-67.58738668757405,1,-1,-1,-0.010504363180879661,-0.010504363180879661,-0.011004363180879662,0.9396408688085067,1.0160464360476964
2015-12-21,7834.4501953125,7840.75,7733.4501953125,7745.64990234375,126300.0,0.0093404361243882,7794.542504882813,7954.234033203125,8233.845004882813,43.11597256446564,-46.34559783728946,-63.33902891751714,0,1,1,0.009340436124388285,-0.009340436124388285,-0.009840436124388285,0.9484175243234773,1.0060480959943567
2015-12-22,7786.10009765625,7846.2998046875,7776.85009765625,7829.39990234375,125700.0,-0.0061714729752418,7791.385009765625,7946.408037109375,8229.356257324218,41.92741095978143,-41.439010760729616,-58.95902528615964,1,0,0,-0.006171472975241898,-0.006171472975241898,-0.006671472975241899,0.9425643912028691,0.9993362733101367
2015-12-23,7865.9501953125,7871.4501953125,7826.10009765625,7830.4501953125,117900.0,0.010255467648083,7793.102514648437,7941.1400390625,8224.463010253907,50.0986678898238,-30.7527708078178,-53.31777439049127,0,1,1,0.01025546764808305,0.0,-0.0005,0.9522308298230852,0.9988366051734817
2015-12-24,7861.0498046875,7888.75,7835.5,7888.75,93500.0,-0.0006229877514251,7791.965014648437,7934.56703125,8218.984509277343,54.73980059380915,-22.420816013567677,-47.13838271510655,1,0,0,-0.0006229877514251081,-0.0006229877514251081,-0.001122987751425108,0.951637601679576,0.9977149239001969
2015-12-28,7925.14990234375,7937.2001953125,7863.0,7863.2001953125,122900.0,0.0081541396186075,7791.0875,7930.19802734375,8213.629008789063,59.05048072933207,-10.52402522482771,-39.81551121705079,1,-1,-1,0.008154139618607559,0.0,-0.0005,0.9593973875499882,0.9972160664382469
2015-12-29,7928.9501953125,7942.14990234375,7902.75,7929.2001953125,113000.0,0.0004795231655652,7790.772509765625,7926.14302734375,8208.6605078125,63.81206418849138,-0.780088555517068,-32.00842668474405,0,1,1,0.0004795231655652099,-0.0004795231655652099,-0.00097952316556521,0.9598574408223011,0.9962392702000968
2015-12-30,7896.25,7944.75,7889.85009765625,7938.60009765625,106800.0,-0.0041241519377724,7787.840014648437,7921.910029296875,8203.4530078125,68.51790480512098,4.254377169645522,-24.75586591386614,1,-1,-1,-0.004124151937772491,-0.004124151937772491,-0.0046241519377724916,0.9558988428977484,0.991632508448316
2015-12-31,7946.35009765625,7955.5498046875,7891.14990234375,7897.7998046875,150900.0,0.0063447962838372,7788.590014648437,7917.24703125,8199.401008300782,67.64370861534451,12.146865204165806,-17.37531969025975,0,0,0,0.006344796283837217,-0.006344796283837217,-0.006844796283837218,0.9619638263238903,0.9848449859395568
2016-01-04,7791.2998046875,7937.5498046875,7781.10009765625,7924.5498046875,134700.0,-0.0195121396695674,7784.947509765625,7908.31001953125,8194.797258300781,60.9254703456576,5.823328296904947,-12.735590092826811,0,-1,-1,-0.01951213966956744,-0.0,-0.0005,0.943193853787587,0.9843525634465871
2016-01-05,7784.64990234375,7831.2001953125,7763.25,7828.39990234375,145200.0,-0.0008535035886758,7785.085009765625,7898.502021484375,8190.220756835937,58.46859295787715,0.272151008273795,-10.13404187260669,0,-1,-1,-0.0008535035886758635,0.0008535035886758635,0.0008535035886758635,0.9423888344485623,0.985192711892011
2016-01-06,7741.0,7800.9501953125,7721.2001953125,7788.0498046875,147100.0,-0.0056071760312057,7783.865014648438,7888.089013671875,8185.045756835938,52.546033210503694,-7.562206894950577,-9.619674877075468,0,1,1,-0.005607176031205752,0.005607176031205752,0.005107176031205751,0.9371046943639664,0.9902242644963045
2016-01-07,7568.2998046875,7674.9501953125,7556.60009765625,7673.35009765625,188900.0,-0.022309804329221,7777.194995117187,7874.421005859375,8179.648505859375,39.96925046121626,-27.39071135237737,-13.173882172135848,1,-1,-1,-0.022309804329221028,-0.022309804329221028,-0.02280980432922103,0.9161980719967118,0.967637442781097
2016-01-08,7601.35009765625,7634.10009765625,7581.0498046875,7611.64990234375,157400.0,0.0043669375978314,7776.6375,7860.53900390625,8174.489504394532,35.702547813885815,-39.97722895140305,-18.53455152798929,0,-1,-1,0.004366937597831466,-0.004366937597831466,-0.004366937597831466,0.9201990518043749,0.9634118304511468
2016-01-11,7563.85009765625,7605.10009765625,7494.35009765625,7527.4501953125,189000.0,-0.0049333341469908,7770.665014648437,7846.605009765625,8168.692255859375,37.694145794900514,-52.374332723273255,-25.302507767046087,0,1,1,-0.00493333414699082,0.00493333414699082,0.004433334146990819,0.9156594024000798,0.9676829570167008
2016-01-12,7510.2998046875,7588.2998046875,7487.7998046875,7587.2001953125,163900.0,-0.0070797665576877,7765.657495117188,7832.152998046875,8162.814252929687,29.378490709044925,-65.76212306371872,-33.394430826380614,1,-1,-1,-0.007079766557687717,-0.007079766557687717,-0.007579766557687717,0.9091767475847354,0.9603481461006612
2016-01-13,7562.39990234375,7590.9501953125,7425.7998046875,7557.89990234375,215200.0,0.0069371528449146,7761.275,7819.9769921875,8157.453000488281,35.83641973400276,-71.34557353948094,-40.98465936900068,0,-1,-1,0.006937152844914696,-0.006937152844914696,-0.006937152844914696,0.9154838456457731,0.9536860642268304
2016-01-14,7536.7998046875,7604.7998046875,7443.7998046875,7467.39990234375,200800.0,-0.0033851816866119,7753.069995117187,7808.47798828125,8152.282497558594,27.62258283395498,-76.94918983877324,-48.1775654629552,0,-1,-1,-0.003385181686611949,0.003385181686611949,0.003385181686611949,0.912384766497104,0.9569144648262281
2016-01-15,7437.7998046875,7566.5,7427.2998046875,7561.64990234375,197500.0,-0.0131355485836875,7737.414990234375,7795.91798828125,8146.716994628906,24.48923493839034,-88.36000956227781,-56.21405428281973,0,1,1,-0.013135548583687595,0.013135548583687595,0.012635548583687595,0.9004000920697648,0.9690056040369732
2016-01-18,7351.0,7463.64990234375,7336.39990234375,7420.35009765625,233600.0,-0.0116700915548703,7712.747485351562,7781.9219921875,8140.757243652344,16.315698709358415,-103.21735975306092,-65.61471537686796,1,-1,-1,-0.01167009155487031,-0.01167009155487031,-0.01217009155487031,0.889892340559297,0.9572127171186608
2016-01-19,7435.10009765625,7462.75,7364.14990234375,7381.7998046875,188300.0,0.0114406336085226,7696.40498046875,7769.409990234375,8135.278745117187,23.52155780644182,-106.9726279270726,-73.88629788690889,0,-1,-1,0.011440633608522655,-0.011440633608522655,-0.011440633608522655,0.9000732727786666,0.9462615971366878
2016-01-20,7309.2998046875,7470.89990234375,7241.5,7357.0,225600.0,-0.0169197847125697,7670.1474609375,7754.791982421875,8130.1144921875,21.38646648899756,-118.73107932100356,-82.85525417372783,0,1,1,-0.01691978471256972,0.01691978471256972,0.01641978471256972,0.8848442267777135,0.9617990088434446
2016-01-21,7276.7998046875,7398.7001953125,7250.0,7376.64990234375,240700.0,-0.0044463903340177,7644.682446289063,7741.218974609375,8124.791489257813,16.78986906687321,-129.18307309891495,-92.12081795876526,1,0,0,-0.004446390334017725,-0.004446390334017725,-0.004946390334017725,0.8809098639606576,0.9570415755228336
2016-01-22,7422.4501953125,7433.39990234375,7327.60009765625,7355.7001953125,229200.0,0.0200157204450197,7622.5074462890625,7730.581982421875,8119.442241210938,31.532613808270725,-124.28095075996862,-98.55284451900594,1,0,0,0.020015720445019758,0.0,0.0,0.8985419095349545,0.9570415755228336
2016-01-25,7436.14990234375,7487.14990234375,7421.2001953125,7468.75,163200.0,0.0018457122204607,7601.262451171875,7721.0009765625,8114.167990722656,32.673779759534995,-117.93109536644988,-102.42849468849474,1,0,0,0.0018457122204607046,0.0,0.0,0.9002003593179793,0.9570415755228336
2016-01-27,7437.75,7477.89990234375,7419.7001953125,7469.60009765625,187600.0,0.0002151782410606,7576.892456054687,7714.088974609375,8108.425490722656,34.26557516931349,-111.48455021243716,-104.23970579328324,0,1,1,0.00021517824106065397,0.0,-0.0005,0.9003940628478995,0.9565630547350723
2016-01-28,7424.64990234375,7468.85009765625,7409.60009765625,7426.5,274500.0,-0.0017612984647574,7551.67744140625,7707.33697265625,8102.24923828125,41.06711799438512,-106.20838102774178,-104.63344084017496,1,0,0,-0.001761298464757477,-0.001761298464757477,-0.002261298464757477,0.8988082001673288,0.9543999801679562
2016-01-29,7563.5498046875,7575.64990234375,7402.7998046875,7413.35009765625,298700.0,0.0187079396565086,7535.042431640625,7702.475966796875,8096.76548828125,47.92283457214658,-89.78394423136797,-101.66354151841357,0,-1,-1,0.018707939656508632,0.0,-0.0005,0.9156230497388342,0.9539227801778724
2016-02-01,7555.9501953125,7600.4501953125,7541.25,7589.5,200400.0,-0.0010047675458274,7515.522436523437,7696.843974609375,8090.973237304687,49.55114216134247,-76.49885353783975,-96.6306039222988,0,-1,-1,-0.0010047675458274563,0.0010047675458274563,0.0010047675458274563,0.9147030614142451,0.9548812508286205
2016-02-02,7455.5498046875,7576.2998046875,7428.0498046875,7566.64990234375,230200.0,-0.0132875929604837,7498.734936523438,7691.318974609375,8084.359487304688,47.04644951243026,-73.22767286156795,-91.95001771015264,0,1,1,-0.013287592960483763,0.013287592960483763,0.012787592960483762,0.9025488594544642,0.9670918835898145
2016-02-03,7361.7998046875,7419.39990234375,7350.2998046875,7392.4501953125,192000.0,-0.0125745253476888,7477.592431640625,7681.699970703125,8077.26673828125,39.643779219345305,-77.30891110253287,-89.02179638862869,1,1,1,-0.01257452534768888,-0.01257452534768888,-0.01257452534768888,0.8911997359437264,0.9549311621860701
2016-02-04,7404.0,7457.0498046875,7365.9501953125,7411.4501953125,222700.0,0.0057323204151287,7460.742431640625,7672.648974609375,8070.11673828125,43.25958147912798,-76.25905185212105,-86.46924748132716,1,-1,-1,0.005732320415128722,0.005732320415128722,0.005232320415128722,0.8963083783840339,0.9599276680010189
2016-02-05,7489.10009765625,7503.14990234375,7406.64990234375,7418.25,249800.0,0.0114938003317464,7456.782446289062,7665.4459765625,8064.028737792969,52.641075826827205,-67.77885175056326,-82.73116833517439,0,-1,-1,0.011493800331746407,-0.011493800331746407,-0.011493800331746407,0.9066103679208514,0.9488944510520962
2016-02-08,7387.25,7512.5498046875,7363.2001953125,7489.7001953125,171500.0,-0.0135997778542343,7446.07744140625,7656.558974609375,8057.934987792969,51.83776750854769,-68.4872058800338,-79.88237584414628,0,-1,-1,-0.013599777854234385,0.013599777854234385,0.013599777854234385,0.8942806683167821,0.9617992047935205
2016-02-09,7298.2001953125,7323.4501953125,7275.14990234375,7303.9501953125,212100.0,-0.0120545270144505,7432.794946289063,7644.846982421875,8052.185490722656,43.09423890591972,-75.3653913311291,-78.97897894154285,0,-1,-1,-0.012054527014450533,0.012054527014450533,0.012054527014450533,0.8835005378420566,0.9733932392901811
2016-02-10,7215.7001953125,7271.85009765625,7177.75,7264.2998046875,246900.0,-0.011304156886925,7418.064965820313,7630.306982421875,8046.375241699218,45.06279297378045,-86.47661478903956,-80.4785061110422,0,0,0,-0.011304156886925099,0.011304156886925099,0.010804156886925098,0.8735133091526073,0.9839099325601444
2016-02-11,6976.35009765625,7208.64990234375,6959.9501953125,7203.60009765625,292300.0,-0.0331707375829912,7388.762475585938,7611.128984375,8039.108491210937,36.990708811977015,-113.28995588916588,-87.04079606666693,1,1,1,-0.03317073758299127,-0.0,-0.0005,0.8445382283994558,0.9834179775938643
2016-02-12,6980.9501953125,7034.7998046875,6869.0,7023.64990234375,333900.0,0.0006593845767279,7360.969995117188,7591.649990234375,8032.021743164062,28.223344434500376,-132.63954632963032,-96.16054611925962,1,-1,-1,0.0006593845767279838,0.0006593845767279838,0.00015938457672798377,0.8450951038817196,0.9835747192519698
2016-02-15,7162.9501953125,7182.7998046875,7056.7998046875,7057.35009765625,354200.0,0.026070949499426,7347.227514648437,7576.2819921875,8026.310244140625,38.44333357981475,-131.7694015598563,-103.28231720737897,0,1,1,0.02607094949942601,-0.02607094949942601,-0.02657094949942601,0.8671275356572321,0.9574402050578137
2016-02-16,7048.25,7204.64990234375,7037.7001953125,7201.25,253800.0,-0.016012982386442,7332.090014648437,7559.963994140625,8020.482495117188,34.962557957687594,-138.7358917331403,-110.37303211253123,1,1,1,-0.016012982386442,-0.016012982386442,-0.016012982386442,0.853242237701954,0.9421087319181515
2016-02-17,7108.4501953125,7123.7001953125,6960.64990234375,7058.85009765625,260000.0,0.0085411549409428,7315.75751953125,7546.495,8014.596748046875,38.22084838369239,-137.8106374937397,-115.86055318877294,1,1,1,0.008541154940942874,0.008541154940942874,0.008541154940942874,0.8605299118563231,0.9501554285686796
2016-02-18,7191.75,7215.10009765625,7127.85009765625,7177.39990234375,246700.0,0.0117184199647948,7309.880029296875,7535.022001953125,8009.356748046875,35.551078992530435,-128.87023294371102,-118.46248913976056,1,1,1,0.011718419964794835,0.011718419964794835,0.011718419964794835,0.8706139627557233,0.961289748912477
2016-02-19,7210.75,7226.85009765625,7145.9501953125,7170.5498046875,192300.0,0.0026419160844022,7306.5775390625,7525.202998046875,8004.502998046875,36.702621895297234,-118.881366325385,-118.54626457688543,1,-1,-1,0.0026419160844022294,0.0026419160844022294,0.0021419160844022293,0.8729140517872328,0.9633487508874437
2016-02-22,7234.5498046875,7252.39990234375,7200.7001953125,7208.85009765625,154400.0,0.0033006004489823,7297.18251953125,7517.643994140625,7999.01599609375,40.95300764203487,-107.80199790204824,-116.39741124191802,0,-1,-1,0.0033006004489823937,-0.0033006004489823937,-0.0033006004489823937,0.8757951922984848,0.9601691215677379
2016-02-23,7109.5498046875,7241.7001953125,7090.7001953125,7240.2998046875,194400.0,-0.0172782002162744,7280.852514648437,7506.168994140625,7992.93974609375,39.93134868723659,-107.86457822106333,-114.69084463774708,0,-1,-1,-0.017278200216274464,0.017278200216274464,0.017278200216274464,0.860663027617501,0.9767591158916695
2016-02-24,7018.7001953125,7090.7998046875,7009.75,7075.0,199700.0,-0.0127785319564257,7259.9000244140625,7494.333994140625,7987.548247070313,35.19557893962693,-113.9316447092242,-114.53900465204252,0,1,1,-0.012778531956425754,0.012778531956425754,0.012278531956425753,0.8496650176153766,0.9887522839098756
2016-02-25,6970.60009765625,7034.2001953125,6961.39990234375,7029.85009765625,283100.0,-0.0068531346713418,7237.197534179688,7480.745,7982.114748535157,29.494578814391303,-121.22372288524276,-115.87594829868256,1,-1,-1,-0.006853134671341854,-0.006853134671341854,-0.007353134671341854,0.8438421488241303,0.9814818552096894
2016-02-26,7029.75,7052.89990234375,6985.10009765625,7039.2998046875,206700.0,0.0084856255580689,7210.507543945312,7467.322001953125,7976.305998535156,35.367546074163144,-120.83691189162256,-116.86814101727056,0,1,1,0.008485625558068977,-0.008485625558068977,-0.008985625558068977,0.8510026773291682,0.9726626267667363
2016-02-29,6987.0498046875,7094.60009765625,6825.7998046875,7050.4501953125,473400.0,-0.0060742124986663,7182.062524414063,7452.045,7969.614997558594,36.76237436183791,-122.56307940711486,-118.00712869523944,1,1,1,-0.006074212498666354,-0.006074212498666354,-0.006074212498666354,0.8458335062301369,0.9667544672822441
2016-03-01,7222.2998046875,7235.5,7035.10009765625,7038.25,275100.0,0.0336694322462356,7170.400024414063,7439.603994140625,7965.0917456054685,50.24847926863704,-103.7523778376908,-115.15617852372972,1,1,1,0.03366943224623564,0.03366943224623564,0.03366943224623564,0.8743122401597484,0.9993045413171493
2016-03-02,7368.85009765625,7380.35009765625,7308.14990234375,7321.7001953125,338500.0,0.0202913610528372,7170.7525390625,7431.7419921875,7960.758745117188,65.88811277271128,-76.14166374633078,-107.35327556824994,1,0,0,0.020291361052837242,0.020291361052837242,0.019791361052837242,0.8920532254977448,1.019082138296097
2016-03-03,7475.60009765625,7483.9501953125,7406.0498046875,7429.5498046875,278600.0,0.014486656477644,7174.332543945313,7424.564990234375,7957.015744628906,68.49365783913427,-45.12595710784262,-94.90781187616848,1,0,0,0.014486656477644022,0.0,0.0,0.904976094135305,1.019082138296097
2016-03-04,7485.35009765625,7505.89990234375,7444.10009765625,7505.39990234375,281700.0,0.0013042431206367,7174.145043945313,7418.549990234375,7953.130747070312,63.83571690502383,-19.53386834996309,-79.8330231709274,0,1,1,0.0013042431206367056,0.0,-0.0005,0.9061564029804217,1.018572597226949
2016-03-08,7485.2998046875,7527.14990234375,7442.14990234375,7486.39990234375,257000.0,-6.71885323921817e-06,7179.047534179687,7410.936982421875,7948.688994140625,70.80297603055237,0.7355096520077495,-63.71931660634038,1,-1,-1,-6.71885323921817e-06,-6.71885323921817e-06,-0.0005067188532392182,0.9061503146485382,1.0180564672885413
